1 input_north_south_trajectories.asc ' RR3X_h2 ' Apr  4 2025 17:29:31
  0  0 59
time            event_time      FSPV1           FSPV2           FSPV3           
pdynmc          mach            lonx            latx            alt             
dvbe            psivgx          thtvgx          SBEG1           SBEG2           
SBEG3           VBEG1           VBEG2           VBEG3           mprop           
phi             mass            cin             spi             thrust          
fmassr          thrst_req       cl              cd              cl_ov_cd        
cla             cn              ca              psivgcx         thtvgcx         
anx             avx             alphax          phimvx          phicx           
phix            qq              tip             ancomx          alcomx          
alx             altd            altcom          wp_sltrange     wp_grdrange     
rad_min         range_go        STBG1           STBG2           STBG3           
time_go         psisbx          thtsbx          mtargeting      
70835.9         5.89835         -110.485        32.3087         24010.2         
1737.81         149.266         -0.000612776    -266898         935257          
-10.2159        -1493.73        888.113         0.0185858       3               
0.62715         1657.09         0.907821        1242.18         7032.78         
305.09          0               0.027425        0.00875324      3.13313         
0.0109205       0.027421        0.00876587      0               0               
1.40699         0               -0.0265359      48.1972         48.1552         
48.1972         -0.000134783    5.47951         1.40673         0               
0               -0.0185858      24000           999999          38652.2         
112781          0               0               0               0               
0               0               0               0               
575             118.5           -0.126635       10.1408         -9.14605        
70790.6         5.89642         -110.439        32.2412         24010.1         
1737.24         150.993         -0.000611227    -274431         939584          
-10.1228        -1519.32        842.416         0.0185327       3               
0.62715         1654.2          0.906915        1242.73         7026.67         
302.205         0               0.0272837       0.00873771      3.12252         
0.0109293       0.0272773       0.00875775      0               0               
1.40116         0               -0.0422635      47.9499         47.8972         
47.9499         -0.000194536    5.46737         1.40083         0               
0               -0.0185327      24000           999999          29979.4         
112707          0               0               0               0               
0               0               0               0               
580             123.5           -0.118896       10.0336         -9.15208        
70748.3         5.89462         -110.396        32.1726         24010           
1736.71         152.704         -0.00058898     -282089         943681          
-10.0315        -1543.32        796.439         0.0178527       3               
0.62715         1651.32         0.905838        1243.3          7019.49         
299.324         0               0.0271049       0.00871838      3.10894         
0.0109352       0.0270955       0.0087475       0               0               
1.39342         0               -0.0617868      47.6268         47.5544         
47.6268         -0.000275099    5.45658         1.39296         0               
0               -0.0178527      24000           999999          21302.7         
112638          0               0               0               0               
0               0               0               0               
585             128.5           -0.108781       9.87146         -9.15858        
70709.5         5.89296         -110.355        32.103          24009.9         
1736.22         154.392         -0.000511984    -289862         947548          
-9.94684        -1565.67        750.415         0.0155145       3               
0.62715         1648.45         0.904389        1243.93         7009.97         
296.448         0               0.0268476       0.00869108      3.0891          
0.010936        0.0268341       0.00873278      0               0               
1.38163         0               -0.0893569      47.1389         47.0165         
47.1389         -0.000407231    5.4482          1.38078         0               
0               -0.0155145      24000           999999          12624           
112575          0               0               0               0               
0               0               0               0               
590             133.5           -0.0898636      9.49878         -9.17486        
70675.8         5.89153         -110.317        32.0324         24009.9         
1735.8          156.04          5.40698e-05     -297742         951186          
-9.89496        -1586.22        704.902         -0.00163807     3               
0.62715         1645.58         0.901561        1244.87         6991.66         
293.579         0               0.0263056       0.00863505      3.04638         
0.0109213       0.0262836       0.00870185      0               0               
1.35499         0               -0.146621       45.9693         45.4969         
45.9693         -0.00083957     5.44739         1.35104         0               
0               0.00163807      24000           999999          3944.82         
112520          0               0               0               0               
0               0               0               0               
595             2.65            -0.620166       -16.7679        -9.17393        
70657.2         5.89086         -110.28         31.9611         24010           
1735.58         156.139         -0.0725335      -305701         954646          
-10.0076        -1587.24        702.061         2.19715         3               
0.62715         1642.74         0.950683        1233.62         7304.9          
290.741         0               0.0378546       0.0100689       3.75955         
0.0110032       0.0379996       0.00950712      0               0               
1.96186         0               0.907579        -60.8174        -50.7974        
-60.8174        0.0222211       5.39554         2.06323         0               
0               -2.19715        24000           999999          376600          
112492          0               0               0               0               
0               0               0               0               
600             7.65            -0.356125       -14.1956        -8.5717         
70450.2         5.8827          -110.241        31.8907         24011.2         
1733.18         153.7           0.0172509       -313553         958325          
-11.1546        -1553.78        767.915         -0.521835       3               
0.62715         1639.76         0.929041        1239.9          7163.88         
287.757         0               0.0329282       0.00940054      3.5028          
0.0110548       0.0329973       0.00915501      0               0               
1.7017          0               0.427783        -59.0852        -62.9734        
-59.0852        0.00200032      5.37051         1.78149         0               
0               0.521835        24000           999999          373247          
112181          0               0               0               0               
0               0               0               0               
605             12.65           -0.426887       -14.7286        -9.23724        
70286.5         5.87582         -110.199        31.8219         24011.1         
1731.15         151.298         -0.00447415     -321234         962324          
-11.0522        -1518.44        831.395         0.135184        3               
0.62715         1636.79         0.934615        1239.71         7197.37         
284.795         0               0.034524        0.0096026       3.59528         
0.0110968       0.0346147       0.00927038      0               0               
1.78418         0               0.54818         -57.9065        -57.9629        
-57.9065        0.000951765     5.34645         1.76194         0               
0               -0.135184       24000           999999          369732          
111919          0               0               0               0               
0               0               0               0               
610             17.65           -0.416758       -14.7299        -9.17016        
70133.6         5.86908         -110.154        31.7547         24010.3         
1729.17         148.908         -0.0044663      -328734         966635          
-10.2882        -1480.76        892.956         0.134791        3               
0.62715         1633.84         0.933431        1241.06         7188.72         
281.839         0               0.03447         0.00959129      3.59389         
0.0111409       0.0345586       0.00926717      0               0               
1.78063         0               0.538103        -58.0883        -57.9504        
-58.0883        0.00177115      5.32137         1.77978         0               
0               -0.134791       24000           999999          366056          
111662          0               0               0               0               
0               0               0               0               
615             22.65           -0.404486       -14.6745        -9.14971        
69979.1         5.86245         -110.105        31.6893         24009.9         
1727.21         146.522         -0.000539288    -336038         971250          
-9.94835        -1440.66        952.768         0.0162571       3               
0.62715         1630.89         0.932097        1242.44         7178.68         
278.89          0               0.034371        0.00957428      3.58993         
0.011185        0.0344568       0.00926061      0               0               
1.77468         0               0.522172        -58.0566        -58.0659        
-58.0566        0.00169874      5.29671         1.77526         0               
0               -0.0162571      24000           999999          362222          
111410          0               0               0               0               
0               0               0               0               
620             27.65           -0.394932       -14.6461        -9.13461        
69824           5.85597         -110.053        31.6257         24010           
1725.31         144.139         0.00111191      -343136         976160          
-10.0162        -1398.26        1010.72         -0.0334821      3               
0.62715         1627.95         0.931001        1243.74         7169.74         
275.947         0               0.034323        0.00956412      3.58872         
0.0112284       0.0344069       0.00925766      0               0               
1.77138         0               0.510826        -58.0488        -58.0507        
-58.0488        0.0016489       5.27283         1.77119         0               
0               0.0334821       24000           999999          358232          
111164          0               0               0               0               
0               0               0               0               
625             32.65           -0.385741       -14.6187        -9.12278        
69671.4         5.84966         -109.999        31.564          24010.2         
1723.45         141.76          0.00117756      -350017         981354          
-10.1996        -1353.64        1066.74         -0.0354208      3               
0.62715         1625.01         0.929952        1245            7161            
273.012         0               0.0342788       0.00955461      3.58767         
0.0112711       0.0343609       0.00925492      0               0               
1.76833         0               0.500217        -58.0335        -58.028         
-58.0335        0.00162739      5.24938         1.76819         0               
0               0.0354208       24000           999999          354088          
110925          0               0               0               0               
0               0               0               0               
630             37.65           -0.376915       -14.5911        -9.11668        
69522.8         5.84348         -109.941        31.5044         24010.4         
1721.63         139.385         0.000838941     -356669         986824          
-10.3514        -1306.88        1120.74         -0.0252086      3               
0.62715         1622.08         0.928948        1246.23         7152.62         
270.082         0               0.0342385       0.00954575      3.58677         
0.0113132       0.0343189       0.0092524       0               0               
1.76558         0               0.490232        -58.002         -57.9954        
-58.002         0.00160357      5.22624         1.76546         0               
0               0.0252086       24000           999999          349792          
110691          0               0               0               0               
0               0               0               0               
635             42.65           -0.368304       -14.5641        -9.11222        
69378.1         5.83745         -109.881        31.447          24010.5         
1719.85         137.013         0.000626085     -363082         992558          
-10.4589        -1258.08        1172.66         -0.0187932      3               
0.62715         1619.16         0.927975        1247.44         7144.53         
267.159         0               0.0341991       0.00953716      3.58588         
0.0113548       0.0342779       0.0092499       0               0               
1.76299         0               0.480626        -57.967         -57.9606        
-57.967         0.00157935      5.20339         1.76286         0               
0               0.0187932       24000           999999          345346          
110463          0               0               0               0               
0               0               0               0               
640             47.65           -0.359824       -14.538         -9.10748        
69237.2         5.83156         -109.818        31.3917         24010.5         
1718.12         134.644         0.000569995     -369247         998547          
-10.5473        -1207.31        1222.42         -0.0170923      3               
0.62715         1616.24         0.927027        1248.62         7136.66         
264.242         0               0.0341592       0.00952863      3.5849          
0.0113957       0.0342364       0.00924729      0               0               
1.76044         0               0.471264        -57.9342        -57.9282        
-57.9342        0.00155565      5.18083         1.76032         0               
0               0.0170923       24000           999999          340754          
110240          0               0               0               0               
0               0               0               0               
645             52.65           -0.351481       -14.5128        -9.10243        
69099.6         5.8258          -109.753        31.3388         24010.6         
1716.42         132.278         0.000568226     -375152         1.00478e+06     
-10.6325        -1154.69        1269.96         -0.0170224      3               
0.62715         1613.33         0.926102        1249.77         7128.99         
261.331         0               0.0341189       0.00952018      3.58385         
0.0114361       0.0341945       0.00924461      0               0               
1.75796         0               0.46215         -57.9037        -57.898         
-57.9037        0.00153257      5.15859         1.75784         0               
0               0.0170224       24000           999999          336016          
110022          0               0               0               0               
0               0               0               0               
650             57.65           -0.343292       -14.4884        -9.09747        
68965.3         5.82018         -109.685        31.2883         24010.7         
1714.76         129.916         0.000559894     -380791         1.01124e+06     
-10.7172        -1100.29        1315.21         -0.0167566      3               
0.62715         1610.43         0.925203        1250.9          7121.51         
258.425         0               0.0340786       0.00951185      3.58275         
0.0114759       0.0341528       0.00924189      0               0               
1.75557         0               0.453305        -57.8744        -57.8689        
-57.8744        0.00151013      5.13666         1.75545         0               
0               0.0167566       24000           999999          331135          
109810          0               0               0               0               
0               0               0               0               
655             62.65           -0.335265       -14.4649        -9.0928         
68834.2         5.81468         -109.615        31.2403         24010.8         
1713.14         127.556         0.00053545      -386153         1.01793e+06     
-10.7992        -1044.22        1358.11         -0.01601        3               
0.62715         1607.53         0.924328        1252            7114.23         
255.525         0               0.0340386       0.00950368      3.58162         
0.011515        0.0341113       0.00923914      0               0               
1.75326         0               0.44473         -57.8457        -57.8403        
-57.8457        0.0014883       5.11505         1.75314         0               
0               0.01601         24000           999999          326114          
109603          0               0               0               0               
0               0               0               0               
660             67.65           -0.327397       -14.4422        -9.08847        
68706.2         5.80931         -109.543        31.1948         24010.9         
1711.56         125.199         0.000503241     -391230         1.02482e+06     
-10.8769        -986.574        1398.61         -0.015033       3               
0.62715         1604.63         0.923478        1253.08         7107.15         
252.631         0               0.0339988       0.00949566      3.58046         
0.0115536       0.0340702       0.00923637      0               0               
1.75104         0               0.436414        -57.8175        -57.8121        
-57.8175        0.00146703      5.09374         1.75093         0               
0               0.015033        24000           999999          320955          
109400          0               0               0               0               
0               0               0               0               
665             72.65           -0.319683       -14.4203        -9.08445        
68581.4         5.80406         -109.468        31.1519         24010.9         
1710.02         122.845         0.000469799     -396016         1.03191e+06     
-10.9495        -927.446        1436.66         -0.0140213      3               
0.62715         1601.74         0.92265         1254.13         7100.25         
249.742         0               0.0339593       0.00948777      3.57927         
0.0115915       0.0340293       0.00923358      0               0               
1.74891         0               0.428346        -57.7897        -57.7845        
-57.7897        0.0014463       5.07273         1.7488          0               
0               0.0140213       24000           999999          315661          
109203          0               0               0               0               
0               0               0               0               
670             77.65           -0.31212        -14.3992        -9.08073        
68459.6         5.79894         -109.392        31.1117         24011           
1708.51         120.492         0.000436778     -400502         1.03918e+06     
-11.0171        -866.939        1472.21         -0.0130243      3               
0.62715         1598.86         0.921845        1255.16         7093.53         
246.858         0               0.0339201       0.00948003      3.57806         
0.0116288       0.0339888       0.00923078      0               0               
1.74687         0               0.420515        -57.7625        -57.7574        
-57.7625        0.00142609      5.05202         1.74676         0               
0               0.0130243       24000           999999          310234          
109010          0               0               0               0               
0               0               0               0               
675             82.65           -0.304706       -14.3789        -9.0773         
68340.7         5.79393         -109.314        31.0743         24011.1         
1707.03         118.143         0.00040366      -404683         1.04663e+06     
-11.0797        -805.153        1505.22         -0.0120264      3               
0.62715         1595.98         0.921061        1256.17         7086.99         
243.979         0               0.0338812       0.00947243      3.57682         
0.0116655       0.0339486       0.00922797      0               0               
1.74492         0               0.412912        -57.7359        -57.7309        
-57.7359        0.00140639      5.03161         1.74481         0               
0               0.0120264       24000           999999          304676          
108822          0               0               0               0               
0               0               0               0               
680             87.65           -0.297438       -14.3595        -9.07418        
68224.7         5.78903         -109.235        31.0396         24011.1         
1705.59         115.795         0.000369847     -408552         1.05423e+06     
-11.1373        -742.191        1535.64         -0.0110097      3               
0.62715         1593.1          0.920298        1257.15         7080.63         
241.105         0               0.0338426       0.00946496      3.57556         
0.0117016       0.0339087       0.00922515      0               0               
1.74305         0               0.405529        -57.7098        -57.7048        
-57.7098        0.00138718      5.01149         1.74295         0               
0               0.0110097       24000           999999          298990          
108638          0               0               0               0               
0               0               0               0               
685             92.65           -0.290316       -14.3408        -9.07137        
68111.5         5.78425         -109.154        31.0078         24011.2         
1704.18         113.449         0.000335178     -412103         1.06198e+06     
-11.1898        -678.156        1563.44         -0.0099694      3               
0.62715         1590.24         0.919555        1258.12         7074.42         
238.236         0               0.0338043       0.00945763      3.57429         
0.0117371       0.0338693       0.00922233      0               0               
1.74127         0               0.398359        -57.6841        -57.6793        
-57.6841        0.00136845      4.99165         1.74117         0               
0               0.0099694       24000           999999          293179          
108459          0               0               0               0               
0               0               0               0               
690             97.65           -0.283336       -14.3229        -9.06888        
68001           5.77958         -109.072        30.9788         24011.2         
1702.8          111.105         0.000299742     -415332         1.06986e+06     
-11.237         -613.151        1588.58         -0.00890821     3               
0.62715         1587.37         0.918832        1259.06         7068.39         
235.371         0               0.0337664       0.00945044      3.573           
0.0117719       0.0338302       0.00921952      0               0               
1.73957         0               0.391396        -57.6589        -57.6541        
-57.6589        0.00135019      4.97209         1.73947         0               
0               0.00890821      24000           999999          287246          
108284          0               0               0               0               
0               0               0               0               
695             102.65          -0.276497       -14.3058        -9.06672        
67893.2         5.77502         -108.988        30.9529         24011.3         
1701.46         108.763         0.000263661     -418233         1.07786e+06     
-11.2789        -547.281        1611.04         -0.00782971     3               
0.62715         1584.51         0.918128        1259.98         7062.5          
232.511         0               0.033729        0.00944338      3.5717          
0.0118062       0.0337916       0.00921671      0               0               
1.73797         0               0.384633        -57.6341        -57.6294        
-57.6341        0.00133238      4.95282         1.73787         0               
0               0.00782971      24000           999999          281192          
108113          0               0               0               0               
0               0               0               0               
700             107.65          -0.269797       -14.2895        -9.06488        
67788           5.77056         -108.903        30.9298         24011.3         
1700.15         106.422         0.000227023     -420803         1.08597e+06     
-11.3153        -480.652        1630.79         -0.00673649     3               
0.62715         1581.66         0.917442        1260.88         7056.78         
229.655         0               0.0336919       0.00943646      3.5704          
0.0118399       0.0337535       0.0092139       0               0               
1.73644         0               0.378064        -57.6098        -57.6052        
-57.6098        0.00131503      4.93381         1.73635         0               
0               0.00673649      24000           999999          275022          
107946          0               0               0               0               
0               0               0               0               
705             112.65          -0.263234       -14.2739        -9.06338        
67685.4         5.7662          -108.818        30.9098         24011.3         
1698.86         104.083         0.000189889     -423039         1.09416e+06     
-11.3462        -413.369        1647.81         -0.00563034     3               
0.62715         1578.8          0.916775        1261.76         7051.2          
226.804         0               0.0336553       0.00942968      3.56909         
0.0118729       0.0337158       0.00921112      0               0               
1.73501         0               0.371684        -57.5858        -57.5813        
-57.5858        0.00129811      4.91507         1.73491         0               
0               0.00563034      24000           999999          268736          
107783          0               0               0               0               
0               0               0               0               
710             117.65          -0.256807       -14.2592        -9.06221        
67585.2         5.76195         -108.731        30.8928         24011.4         
1697.61         101.744         0.000152314     -424936         1.10244e+06     
-11.3716        -345.537        1662.07         -0.0045129      3               
0.62715         1575.96         0.916125        1262.62         7045.77         
223.957         0               0.0336192       0.00942303      3.56777         
0.0119054       0.0336787       0.00920835      0               0               
1.73366         0               0.365487        -57.5623        -57.5579        
-57.5623        0.00128163      4.89659         1.73357         0               
0               0.0045129       24000           999999          262339          
107624          0               0               0               0               
0               0               0               0               
715             122.65          -0.250514       -14.2452        -9.06139        
67487.5         5.75779         -108.644        30.8788         24011.4         
1696.39         99.4069         0.000114358     -426493         1.11078e+06     
-11.3913        -277.265        1673.57         -0.00338586     3               
0.62715         1573.11         0.915492        1263.46         7040.48         
221.114         0               0.0335836       0.00941652      3.56646         
0.0119373       0.0336421       0.0092056       0               0               
1.7324          0               0.359468        -57.5392        -57.5349        
-57.5392        0.00126558      4.87837         1.73231         0               
0               0.00338586      24000           999999          255833          
107469          0               0               0               0               
0               0               0               0               
720             127.65          -0.244353       -14.232         -9.0609         
67392.2         5.75373         -108.557        30.868          24011.4         
1695.19         97.0704         7.60823e-05     -427708         1.11917e+06     
-11.4054        -208.658        1682.3          -0.00225102     3               
0.62715         1570.27         0.914876        1264.28         7035.34         
218.274         0               0.0335486       0.00941015      3.56515         
0.0119685       0.033606        0.00920288      0               0               
1.73122         0               0.353624        -57.5165        -57.5123        
-57.5165        0.00124994      4.86039         1.73113         0               
0               0.00225102      24000           999999          249221          
107317          0               0               0               0               
0               0               0               0               
725             132.65          -0.238324       -14.2195        -9.06076        
67299.1         5.74976         -108.469        30.8602         24011.4         
1694.02         94.7345         3.75492e-05     -428580         1.1276e+06      
-11.4138        -139.823        1688.24         -0.00111019     3               
0.62715         1567.44         0.914276        1265.08         7030.33         
215.439         0               0.0335141       0.00940392      3.56385         
0.0119992       0.0335706       0.00920018      0               0               
1.73013         0               0.347951        -57.4943        -57.4901        
-57.4943        0.00123473      4.84267         1.73005         0               
0               0.00111019      24000           999999          242506          
107169          0               0               0               0               
0               0               0               0               
730             137.65          -0.232425       -14.2079        -9.06095        
67208.3         5.74588         -108.38         30.8554         24011.4         
1692.88         92.3992         -1.17867e-06    -429106         1.13605e+06     
-11.4165        -70.8662        1691.39         3.48255e-05     3               
0.62715         1564.61         0.913692        1265.87         7025.45         
212.608         0               0.0334803       0.00939782      3.56255         
0.0120294       0.0335358       0.00919752      0               0               
1.72913         0               0.342444        -57.4725        -57.4684        
-57.4725        0.00121993      4.82519         1.72905         0               
0               -3.48255e-05    24000           999999          235690          
107025          0               0               0               0               
0               0               0               0               
735             142.65          -0.226656       -14.1971        -9.0615         
67119.7         5.74209         -108.292        30.8538         24011.4         
1691.76         90.0642         -4.00392e-05    -429288         1.14451e+06     
-11.4135        -1.89532        1691.76         0.00118223      3               
0.62715         1561.78         0.913124        1266.63         7020.7          
209.78          0               0.0334471       0.00939188      3.56127         
0.0120589       0.0335017       0.0091949       0               0               
1.72822         0               0.337102        -57.4511        -57.4471        
-57.4511        0.00120554      4.80794         1.72814         0               
0               -0.00118223     24000           999999          228777          
106884          0               0               0               0               
0               0               0               0               
740             147.65          -0.221015       -14.187         -9.06238        
67033.3         5.73839         -108.204        30.8553         24011.4         
1690.67         87.7294         -7.89705e-05    -429125         1.15296e+06     
-11.4047        66.9837         1689.34         0.00233024      3               
0.62715         1558.96         0.91257         1267.38         7016.08         
206.956         0               0.0334145       0.00938607      3.56001         
0.0120879       0.0334684       0.00919231      0               0               
1.7274          0               0.33192         -57.4302        -57.4263        
-57.4302        0.00119156      4.79093         1.72732         0               
0               -0.00233024     24000           999999          221770          
106746          0               0               0               0               
0               0               0               0               
745             152.65          -0.215501       -14.1778        -9.06361        
66948.9         5.73477         -108.116        30.8598         24011.4         
1689.6          85.3945         -0.000117911    -428619         1.1614e+06      
-11.3902        135.665         1684.15         0.0034771       3               
0.62715         1556.13         0.912032        1268.12         7011.59         
204.135         0               0.0333827       0.00938042      3.55877         
0.0121164       0.0334357       0.00918977      0               0               
1.72667         0               0.326898        -57.4098        -57.406         
-57.4098        0.00117799      4.77414         1.72659         0               
0               -0.0034771      24000           999999          214671          
106611          0               0               0               0               
0               0               0               0               
750             157.65          -0.210116       -14.1695        -9.06518        
66866.6         5.73123         -108.028        30.8674         24011.4         
1688.56         83.0595         -0.000156799    -427769         1.1698e+06      
-11.3699        204.042         1676.19         0.00462103      3               
0.62715         1553.32         0.911508        1268.83         7007.21         
201.318         0               0.0333517       0.00937491      3.55755         
0.0121443       0.0334039       0.00918728      0               0               
1.72602         0               0.322032        -57.39          -57.3863        
-57.39          0.00116485      4.75757         1.72595         0               
0               -0.00462103     24000           999999          207484          
106480          0               0               0               0               
0               0               0               0               
755             162.65          -0.204857       -14.162         -9.06709        
66786.2         5.72777         -107.941        30.8781         24011.3         
1687.54         80.7242         -0.000195575    -426579         1.17815e+06     
-11.344         272.01          1665.48         0.00576032      3               
0.62715         1550.5          0.910999        1269.53         7002.96         
198.503         0               0.0333215       0.00936956      3.55636         
0.0121716       0.0333729       0.00918485      0               0               
1.72548         0               0.317322        -57.3707        -57.3671        
-57.3707        0.00115212      4.74123         1.72541         0               
0               -0.00576032     24000           999999          200211          
106351          0               0               0               0               
0               0               0               0               
760             167.65          -0.199725       -14.1553        -9.06934        
66707.8         5.7244          -107.854        30.8918         24011.3         
1686.55         78.3883         -0.000234178    -425050         1.18645e+06     
-11.3123        339.465         1652.03         0.00689324      3               
0.62715         1547.69         0.910504        1270.22         6998.83         
195.693         0               0.0332922       0.00936437      3.5552          
0.0121984       0.0333428       0.00918247      0               0               
1.72503         0               0.312766        -57.3521        -57.3486        
-57.3521        0.00113981      4.72509         1.72496         0               
0               -0.00689324     24000           999999          192856          
106226          0               0               0               0               
0               0               0               0               
765             172.65          -0.194722       -14.1496        -9.07192        
66631.2         5.72109         -107.769        30.9085         24011.3         
1685.58         76.0517         -0.00027255     -423185         1.19467e+06     
-11.275         406.303         1635.87         0.0080181       3               
0.62715         1544.88         0.910022        1270.88         6994.81         
192.885         0               0.0332638       0.00935934      3.55408         
0.0122247       0.0333137       0.00918016      0               0               
1.72467         0               0.308365        -57.3342        -57.3308        
-57.3342        0.00112794      4.70917         1.7246          0               
0               -0.0080181      24000           999999          185422          
106104          0               0               0               0               
0               0               0               0               
770             177.65          -0.189846       -14.1448        -9.07483        
66556.5         5.71786         -107.684        30.9282         24011.2         
1684.63         73.7141         -0.000310631    -420988         1.2028e+06      
-11.2322        472.42          1617.03         0.00913324      3               
0.62715         1542.08         0.909554        1271.54         6990.91         
190.08          0               0.0332365       0.00935448      3.553           
0.0122504       0.0332856       0.00917791      0               0               
1.72441         0               0.304118        -57.317         -57.3138        
-57.317         0.00111651      4.69345         1.72435         0               
0               -0.00913324     24000           999999          177912          
105984          0               0               0               0               
0               0               0               0               
775             182.65          -0.185101       -14.141         -9.07808        
66483.5         5.71471         -107.6          30.9508         24011.2         
1683.7          71.3754         -0.000348364    -418462         1.21084e+06     
-11.1837        537.715         1595.52         0.010237        3               
0.62715         1539.28         0.9091          1272.17         6987.11         
187.279         0               0.0332102       0.0093498       3.55196         
0.0122757       0.0332587       0.00917575      0               0               
1.72426         0               0.300027        -57.3006        -57.2976        
-57.3006        0.00110554      4.67793         1.7242          0               
0               -0.010237       24000           999999          170329          
105867          0               0               0               0               
0               0               0               0               
780             187.65          -0.180487       -14.1382        -9.08165        
66412.3         5.71162         -107.517        30.9763         24011.1         
1682.79         69.0354         -0.000385695    -415613         1.21875e+06     
-11.1298        602.086         1571.39         0.0113279       3               
0.62715         1536.48         0.90866         1272.8          6983.43         
184.48          0               0.033185        0.00934531      3.55098         
0.0123004       0.0332329       0.00917367      0               0               
1.72421         0               0.296093        -57.2852        -57.2824        
-57.2852        0.00109504      4.66261         1.72415         0               
0               -0.0113279      24000           999999          162677          
105753          0               0               0               0               
0               0               0               0               
785             192.65          -0.176006       -14.1364        -9.08553        
66342.7         5.7086          -107.436        31.0047         24011.1         
1681.9          66.6938         -0.00042257     -412443         1.22654e+06     
-11.0705        665.433         1544.66         0.0124044       3               
0.62715         1533.68         0.908232        1273.41         6979.86         
181.684         0               0.0331612       0.00934101      3.55007         
0.0123246       0.0332084       0.00917168      0               0               
1.72427         0               0.292319        -57.2709        -57.2683        
-57.2709        0.00108503      4.64748         1.72422         0               
0               -0.0124044      24000           999999          154958          
105641          0               0               0               0               
0               0               0               0               
790             197.65          -0.171662       -14.1358        -9.08973        
66274.7         5.70565         -107.356        31.0359         24011           
1681.03         64.3505         -0.000458935    -408960         1.2342e+06      
-11.0058        727.658         1515.38         0.0134649       3               
0.62715         1530.89         0.907818        1274            6976.4          
178.89          0               0.0331387       0.00933691      3.54921         
0.0123483       0.0331853       0.00916979      0               0               
1.72445         0               0.288709        -57.2577        -57.2553        
-57.2577        0.00107555      4.63254         1.7244          0               
0               -0.0134649      24000           999999          147175          
105531          0               0               0               0               
0               0               0               0               
795             202.65          -0.167459       -14.1364        -9.09425        
66208.3         5.70275         -107.277        31.0699         24010.9         
1680.17         62.0051         -0.000494742    -405169         1.24169e+06     
-10.9358        788.663         1483.58         0.0145081       3               
0.62715         1528.1          0.907418        1274.58         6973.04         
176.1           0               0.0331178       0.00933304      3.54844         
0.0123715       0.0331638       0.00916802      0               0               
1.72475         0               0.285268        -57.2459        -57.2438        
-57.2459        0.00106661      4.61779         1.7247          0               
0               -0.0145081      24000           999999          139333          
105425          0               0               0               0               
0               0               0               0               
800             207.65          -0.163402       -14.1383        -9.09906        
66143.4         5.69992         -107.2          31.1066         24010.9         
1679.34         59.6574         -0.000529944    -401076         1.24903e+06     
-10.8607        848.351         1449.31         0.0155327       3               
0.62715         1525.31         0.907031        1275.15         6969.8          
173.312         0               0.0330985       0.00932941      3.54776         
0.0123942       0.033144        0.00916637      0               0               
1.72518         0               0.282002        -57.2356        -57.2338        
-57.2356        0.00105826      4.60322         1.72513         0               
0               -0.0155327      24000           999999          131434          
105320          0               0               0               0               
0               0               0               0               
805             212.65          -0.159498       -14.1416        -9.10417        
66079.9         5.69715         -107.126        31.1459         24010.8         
